Id,SalePrice
2735,135186.4219310202
2736,146217.39267983427
2737,124781.7461672555
2738,138098.68720776087
2739,167052.88111489944
2740,141126.57060352128
2741,149392.81213275107
2742,158237.99881769222
2743,154826.3768674769
2744,159619.7845552373
2745,142429.6407029373
2746,136930.28616885692
2747,158125.5649150766
2748,126188.4359553637
2749,133394.03494649957
2750,135554.23974450264
2751,135952.67352763776
2752,208965.8276483685
2753,148321.78044126675
2754,216908.71274499112
2755,131481.35016411837
2756,95605.4540613553
2757,70773.17318148307
2758,87479.9439653355
2759,159540.0860760899
2760,129139.08535906588
2761,146294.26100692537
2762,149965.84211240945
2763,196867.71660816701
2764,169903.83226280037
2765,293963.7766833795
2766,130639.15169822884
2767,89229.99900597286
2768,124374.58690758004
2769,135104.32898433186
2770,155029.7968911198
2771,119513.46987494061
2772,119115.69627218583
2773,158008.13863925636
2774,137177.3033724672
2775,124126.13966496859
2776,137701.65037514333
2777,152419.86196973288
2778,108484.84070645033
2779,119186.54704579372
2780,93907.53838233666
2781,98792.14687212971
2782,100714.58180551764
2783,103199.0642547022
2784,130475.91177585174
2785,133445.67055751832
2786,76955.73085741363
2787,119594.57528400529
2788,83071.65424922583
2789,182248.47023008743
2790,94793.01781581147
2791,118716.70299034475
2792,56344.22681499671
2793,165836.5394892172
2794,103632.6104973373
2795,122911.86526819521
2796,98144.15868931756
2797,195409.0204020952
2798,107728.30334695528
2799,117545.18801666072
2800,71704.62690421904
2801,112427.04698364237
2802,133484.79462850068
2803,155649.97383338623
2804,146541.71198011632
2805,101664.54002052225
2806,87383.39671811544
2807,161588.81368177067
2808,150257.4633774218
2809,136848.87252728938
2810,132536.3493434261
2811,157440.8778714026
2812,150165.30004607243
2813,158145.7940603783
2814,160991.5063261132
2815,98109.14595110451
2816,247003.96053301732
2817,152635.7064252437
2818,134306.6027724932
2819,173457.3689495268
2820,140664.76388473096
2821,110542.52550036083
2822,202022.73325032764
2823,284064.2365422305
2824,183725.24053972683
2825,160692.81382182057
2826,135167.68215172438
2827,142378.650145941
2828,212659.89314663128
2829,195153.10185397055
2830,240745.0863855641
2831,189455.42306054314
2832,242582.18690403234
2833,314207.3440093326
2834,215684.48713920318
2835,224473.8621228605
2836,198999.95052018773
2837,154702.7697250391
2838,152195.63431302996
2839,183902.01367300175
2840,206636.2733504706
2841,208643.70137198074
2842,233448.75255265745
2843,147784.63477734907
2844,159273.4523698989
2845,128298.0564352764
2846,213116.2154191672
2847,203277.94836102444
2848,222882.04658548505
2849,213596.93697280783
2850,305676.57775222097
2851,236450.00716190966
2852,244028.09169493665
2853,247890.2122457773
2854,142934.7122344077
2855,208601.02128047973
2856,209475.86202558418
2857,195049.34308368817
2858,205254.52578742383
2859,120660.01487978754
2860,127438.3022495059
2861,131434.09355684894
2862,205588.8801221216
2863,124046.80626662295
2864,262720.8329632252
2865,143813.86742989026
2866,143983.22493802066
2867,95226.90554305646
2868,105126.17729966225
2869,111668.9291809614
2870,132954.38754900693
2871,94421.3193138392
2872,54288.88477799806
2873,100083.45870889867
2874,133956.85399270034
2875,110490.67209453149
2876,169756.27482365302
2877,143897.18825160703
2878,174473.7523230163
2879,142557.4027220412
2880,98313.15777607156
2881,145232.1898545674
2882,163414.043777482
2883,195346.88099426025
2884,203902.79797867048
2885,187831.37951658372
2886,214085.5145588866
2887,93696.89990302478
2888,135121.87620854474
2889,58797.09485647884
2890,87978.22807654773
2891,136706.73773873833
2892,45528.035482991305
2893,85023.25688339202
2894,48428.64659504491
2895,309108.9712385911
2896,291765.5754796448
2897,206602.8519788769
2898,153204.8549756022
2899,233514.97185266856
2900,161597.30124558494
2901,198639.6773487772
2902,185096.2018156224
2903,363061.59399986494
2904,372527.1274015357
2905,98039.4503407984
2906,212599.58779738852
2907,114366.07302518669
2908,132983.14360634453
2909,149732.09477365582
2910,83628.06511194479
2911,83428.869598649
2912,148986.60669788986
2913,86985.83033628347
2914,81652.11091686321
2915,82947.3286928072
2916,85271.66213665435
2917,161612.0911738304
2918,119431.0525543029
2919,240018.40915518661
